地區,項目,年齡,伴侶年齡,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼,年齡區間,伴侶年齡區間
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,未滿15歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,16歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,17歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,18歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,19歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,20歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,21歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,22歲,27,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,23歲,63,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,24歲,57,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,25歲,45,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,26歲,34,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,27歲,42,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,28歲,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,29歲,22,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,30歲,23,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,32歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,31歲,16,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,34歲,12,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,33歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,35~39歲,39,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,40~44歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,45~54歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,45~54歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,55~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,55~64歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),23歲,65歲以上,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,65歲以上
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,未滿15歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,16歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,17歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,18歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,20歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,21歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,22歲,13,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,24歲,79,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,23歲,42,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,25歲,81,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,26歲,77,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,27歲,61,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,28歲,40,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,29歲,33,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,31歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,30歲,39,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,32歲,26,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,33歲,22,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,34歲,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,35~39歲,65,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,40~44歲,12,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,45~54歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,45~54歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,55~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,55~64歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),24歲,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲,65歲以上
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,未滿15歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,16歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,17歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,18歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,20歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,21歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,22歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,23歲,23,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,24歲,52,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,25歲,108,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,26歲,106,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,27歲,91,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,28歲,77,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,29歲,65,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,30歲,56,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,31歲,52,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,32歲,42,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,35~39歲,71,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,33歲,26,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,34歲,20,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,40~44歲,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,45~54歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,45~54歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,55~64歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,55~64歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,未滿15歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),25歲,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,65歲以上
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,16歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,17歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,18歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,20歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,21歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,22歲,9,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,24歲,29,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,23歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,25歲,74,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,26歲,197,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,27歲,202,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,29歲,100,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,28歲,104,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,30歲,83,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,31歲,72,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,32歲,52,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,33歲,48,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,34歲,37,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,40~44歲,19,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,35~39歲,82,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,35~44歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,45~54歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,45~54歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,55~64歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,55~64歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,未滿15歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),26歲,65歲以上,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,65歲以上
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,16歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,18歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,17歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,19歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,20歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,21歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,23歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,22歲,6,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,24歲,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,15~24歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,25歲,42,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,26歲,147,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
臺中市,結婚對數按男女雙方年齡分(按發生日期)-結婚對數(單位:對),27歲,27歲,278,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲,25~34歲
